,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
1086,0,34,6,58780,1.0,14,5.0,1,5,1,3,3,4,4.0,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.3201625558062908,-0.2750107517743262,-0.13278455846000928,-0.6797773106971454,-0.08974426804216784,-0.8078757590679838,-1.3960855268088614,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,-1.1504897316868,-2.208960361697785
2840,0,38,3,100480,1.0,23,6.0,2,5,1,3,4,3,3.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.11784484953130571,-0.6960235087720509,0.7532514192681666,-0.6797773106971454,2.0690133068630687,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,1.6245446154992582,-0.03134733829702275,0.049909597077369375,0.960985988256784,1.0778887624561249
2788,0,32,17,44500,0.0,13,4.0,3,3,0,2,3,3,1.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5391662584750891,1.268702690550664,-0.43620407313526954,-1.0808660195484174,-0.3296062208094163,-0.9365196991381118,0.1557070814399298,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-0.0947518717150079,-0.017727612261845094
2670,0,33,10,45680,0.0,18,6.0,2,5,1,2,3,4,4.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.42966440714069,0.2863395908893066,-0.4111315922307312,-1.0808660195484174,0.8697035430268261,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
1749,0,36,2,178610,2.0,18,17.0,2,7,7,7,3,2,4.0,2.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.10115885313749257,-0.836361094437959,2.41334712526103,-0.2786886018458735,0.8697035430268261,0.7358515217735521,-0.6201892226844657,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-1.1504897316868,1.0778887624561249
8,0,45,14,79910,0.0,13,21.0,2,20,4,10,3,3,2.0,4.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.8843578088720997,0.8476899335529394,0.3161828326526132,-1.0808660195484174,-0.3296062208094163,1.250427282054064,-0.6201892226844657,2.1213098223465976,0.5625759024789769,1.647602699496,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,1.0778887624561249
2244,0,36,4,13590,4.0,12,17.0,2,5,0,3,3,2,1.0,1.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.10115885313749257,-0.5556859231061426,-1.0929755856431334,0.5234888158566704,-0.5694681735766648,0.7358515217735521,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-1.1930428163631641,-1.836759223476629,-2.206227591658592,-0.017727612261845094
2347,0,36,6,26900,0.0,11,10.0,1,9,2,8,3,4,4.0,2.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.10115885313749257,-0.2750107517743262,-0.8101665001860104,-1.0808660195484174,-0.8093301263439133,-0.16465605871734387,-1.3960855268088614,0.32522751910309133,-0.058284890797371494,1.086895217551534,0.04825380046037423,1.1303481397691186,0.9932440073543686,-1.1504897316868,-0.017727612261845094
3854,1,48,12,63470,2.0,5,19.0,3,9,7,7,2,1,2.0,1.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.2128633628752972,0.567014762221123,-0.033132070797056164,-0.2786886018458735,-2.2485018429474044,0.993139401913808,0.1557070814399298,0.32522751910309133,1.4938670923934996,0.8065414765793013,-1.5280370145785098,-2.3547382944293056,-0.8934248131996299,-2.206227591658592,-0.017727612261845094
3834,1,34,8,26940,1.0,13,2.0,3,2,2,2,2,3,2.0,3.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.3201625558062908,0.005664419557490206,-0.8093165855790769,-0.6797773106971454,-0.3296062208094163,-1.1938075792783678,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,-1.5280370145785098,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,-1.113343986979815
485,0,35,14,65380,2.0,16,15.0,3,7,6,4,3,3,3.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.2106607044718917,0.8476899335529394,0.007451351684018562,-0.2786886018458735,0.3899796374923291,0.47856364163329607,0.1557070814399298,-0.0013328996684553085,1.1834366957553253,-0.034519746337397406,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,1.0778887624561249
3269,0,29,2,192370,9.0,11,9.0,2,5,1,2,3,3,4.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.8676718124782865,-0.836361094437959,2.7057177500461544,2.5289323601130302,-0.8093301263439133,-0.29329999878747187,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
1381,0,35,12,54060,0.0,12,6.0,2,5,4,3,3,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,-0.2106607044718917,0.567014762221123,-0.23307448207816253,-1.0808660195484174,-0.5694681735766648,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,0.5625759024789769,-0.3148734873096303,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
237,0,27,23,43250,1.0,14,9.0,2,9,1,7,3,3,3.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.0866755151470848,2.1107282045461133,-0.46276390460194144,-0.6797773106971454,-0.08974426804216784,-0.29329999878747187,-0.6201892226844657,0.32522751910309133,-0.3687152874355457,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-1.1504897316868,-0.017727612261845094
254,0,53,7,48090,2.0,18,19.0,2,2,2,2,3,2,1.0,4.0,3.0,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.7603726195472926,-0.134673166108418,-0.3599242371629877,-0.2786886018458735,0.8697035430268261,0.993139401913808,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,-1.836759223476629,0.960985988256784,-0.017727612261845094
2375,0,53,11,35170,2.0,12,13.0,1,7,4,5,3,3,3.0,3.0,3.0,1,1,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.7603726195472926,0.4266771765552148,-0.6344466552025089,-0.2786886018458735,-0.5694681735766648,0.2212757614930401,-1.3960855268088614,-0.0013328996684553085,0.5625759024789769,0.2458339946348355,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
703,0,33,7,76420,2.0,20,8.0,2,2,2,2,4,3,3.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.42966440714069,-0.134673166108418,0.24202778319766513,-0.2786886018458735,1.3494274485613231,-0.42194393885759984,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,1.6245446154992582,-0.03134733829702275,0.049909597077369375,0.960985988256784,-1.113343986979815
3490,0,35,2,32940,0.0,11,6.0,2,5,0,3,3,4,3.0,4.0,3.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.2106607044718917,-0.836361094437959,-0.6818293945390517,-1.0808660195484174,-0.8093301263439133,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
785,0,20,1,47770,1.0,18,2.0,3,2,0,2,3,3,4.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.8531884744878788,-0.9766986801038673,-0.36672355401845574,-0.6797773106971454,0.8697035430268261,-1.1938075792783678,0.1557070814399298,-0.8177339465973219,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-1.1504897316868,-0.017727612261845094
1650,0,34,5,96130,0.0,12,16.0,5,15,0,9,3,1,4.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.3201625558062908,-0.4153483374402344,0.6608232057641483,-1.0808660195484174,-0.5694681735766648,0.607207581703424,1.707499689688721,1.3049087754177313,-0.6791456840737199,1.367248958523767,0.04825380046037423,-2.3547382944293056,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
3116,0,49,6,53240,2.0,19,20.0,2,3,1,2,3,4,4.0,3.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.3223652142096962,-0.2750107517743262,-0.2504977315202993,-0.2786886018458735,1.1095654957940746,1.121783341983936,-0.6201892226844657,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
3376,0,27,3,51710,0.0,14,9.0,1,8,0,7,4,3,2.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,-1.0866755151470848,-0.6960235087720509,-0.2830069652355058,-1.0808660195484174,-0.08974426804216784,-0.29329999878747187,-1.3960855268088614,0.16194730971731802,-0.6791456840737199,0.8065414765793013,1.6245446154992582,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-0.017727612261845094
1572,0,33,6,38150,3.0,11,7.0,3,4,0,3,3,1,4.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.42966440714069,-0.2750107517743262,-0.5711280169859629,0.12240010700539844,-0.8093301263439133,-0.5505878789277279,0.1557070814399298,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-2.3547382944293056,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
1798,0,39,23,54600,6.0,13,21.0,3,19,15,2,3,4,3.0,3.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.22734670086570485,2.1107282045461133,-0.22160063488456025,1.3256662335592142,-0.3296062208094163,1.250427282054064,0.1557070814399298,1.9580296129608246,3.977310265498893,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,1.0778887624561249
1356,0,39,21,30670,1.0,20,21.0,5,21,1,6,4,4,4.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.22734670086570485,1.8300530332142968,-0.7300620484825279,-0.6797773106971454,1.3494274485613231,1.250427282054064,1.707499689688721,2.284590031732371,-0.3687152874355457,0.5261877356070683,1.6245446154992582,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
1608,0,35,1,109380,6.0,14,12.0,2,10,0,8,3,4,3.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.2106607044718917,-0.9766986801038673,0.9423574193108708,1.3256662335592142,-0.08974426804216784,0.0926318214229121,-0.6201892226844657,0.48850772848886465,-0.6791456840737199,1.086895217551534,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
1710,0,35,5,31020,1.0,13,6.0,3,5,1,4,3,3,1.0,4.0,2.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,-0.2106607044718917,-0.4153483374402344,-0.7226252956718597,-0.6797773106971454,-0.3296062208094163,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,-0.03134733829702275,-1.836759223476629,0.960985988256784,-1.113343986979815
3566,0,44,18,195860,4.0,22,17.0,3,3,1,2,3,2,2.0,3.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7748559575377005,1.4090402762165721,2.7798727995011023,0.5234888158566704,1.82915135409582,0.7358515217735521,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
1350,0,31,8,21870,1.0,15,13.0,2,13,3,12,3,3,1.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,-0.6486681098094882,0.005664419557490206,-0.9170432620078983,-0.6797773106971454,0.15011768472508064,0.2212757614930401,-0.6201892226844657,0.9783483566461847,0.2521455058408027,2.2083101814404658,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-0.0947518717150079,1.0778887624561249
3007,0,33,6,161840,0.0,13,10.0,2,9,0,8,3,2,4.0,3.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.42966440714069,-0.2750107517743262,2.057020426304159,-1.0808660195484174,-0.3296062208094163,-0.16465605871734387,-0.6201892226844657,0.32522751910309133,-0.6791456840737199,1.086895217551534,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,1.0778887624561249
2398,0,33,2,24400,0.0,18,4.0,4,3,0,2,3,3,4.0,3.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.42966440714069,-0.836361094437959,-0.8632861631193544,-1.0808660195484174,0.8697035430268261,-0.9365196991381118,0.9316033855643254,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-1.113343986979815
655,0,30,1,25060,8.0,22,4.0,3,2,2,2,4,3,2.0,2.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.7581699611438873,-0.9766986801038673,-0.8492625721049515,2.1278436512617582,1.82915135409582,-0.9365196991381118,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,1.6245446154992582,-0.03134733829702275,-0.8934248131996299,-1.1504897316868,-0.017727612261845094
2254,0,30,9,171690,1.0,17,1.0,2,1,0,0,3,3,4.0,4.0,4.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.7581699611438873,0.1460020052233984,2.266311898261534,-0.6797773106971454,0.6298415902595776,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
1384,0,46,2,88370,2.0,18,15.0,3,3,1,2,3,3,4.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9938596602064987,-0.836361094437959,0.4959397720190489,-0.2786886018458735,0.8697035430268261,0.47856364163329607,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
380,0,33,2,34790,3.0,12,5.0,3,3,0,2,3,4,3.0,2.0,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,-0.42966440714069,-0.836361094437959,-0.6425208439683772,0.12240010700539844,-0.5694681735766648,-0.8078757590679838,0.1557070814399298,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,-1.1504897316868,-1.113343986979815
130,0,52,10,48780,2.0,11,31.0,3,5,1,4,3,3,3.0,2.0,3.0,1,1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.6508707682128936,0.2863395908893066,-0.3452632101933848,-0.2786886018458735,-0.8093301263439133,2.536866682755344,0.1557070814399298,-0.32789331844000197,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-1.1504897316868,-0.017727612261845094
3956,1,24,32,104220,1.0,15,6.0,0,5,1,4,2,1,1.0,3.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.4151810691502822,3.373766475539287,0.832718435016449,-0.6797773106971454,0.15011768472508064,-0.6792318189978559,-2.171981830933257,-0.32789331844000197,-0.3687152874355457,-0.034519746337397406,-1.5280370145785098,-2.3547382944293056,-1.836759223476629,-0.0947518717150079,-1.113343986979815
3600,0,32,2,77560,0.0,11,9.0,3,8,0,7,4,3,4.0,3.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.5391662584750891,-0.836361094437959,0.26625034949526993,-1.0808660195484174,-0.8093301263439133,-0.29329999878747187,0.1557070814399298,0.16194730971731802,-0.6791456840737199,0.8065414765793013,1.6245446154992582,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
1613,0,33,2,34790,3.0,12,5.0,3,3,0,2,3,4,4.0,4.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,-0.42966440714069,-0.836361094437959,-0.6425208439683772,0.12240010700539844,-0.5694681735766648,-0.8078757590679838,0.1557070814399298,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
3228,0,36,18,21320,4.0,20,9.0,1,3,0,2,4,4,4.0,3.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.10115885313749257,1.4090402762165721,-0.928729587853234,0.5234888158566704,1.3494274485613231,-0.29329999878747187,-1.3960855268088614,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,1.6245446154992582,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
882,0,27,6,21070,0.0,13,6.0,2,5,0,2,3,4,3.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-1.0866755151470848,-0.2750107517743262,-0.9340415541465684,-1.0808660195484174,-0.3296062208094163,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,1.0778887624561249
2172,0,34,15,33390,1.0,16,9.0,2,8,1,1,3,3,4.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.3201625558062908,0.9880275192188477,-0.6722678552110497,-0.6797773106971454,0.3899796374923291,-0.29329999878747187,-0.6201892226844657,0.16194730971731802,-0.3687152874355457,-0.875580969254096,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
1016,0,49,1,58100,1.0,21,10.0,2,10,1,7,4,3,1.0,4.0,4.0,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1.3223652142096962,-0.9766986801038673,-0.14723310677787882,-0.6797773106971454,1.5892894013285717,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,-0.3687152874355457,0.8065414765793013,1.6245446154992582,-0.03134733829702275,-1.836759223476629,0.960985988256784,1.0778887624561249
3003,0,48,1,74060,6.0,14,25.0,2,1,0,0,3,4,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.2128633628752972,-0.9766986801038673,0.1918828213885885,1.3256662335592142,-0.08974426804216784,1.765003042334576,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
3877,1,29,16,52200,1.0,10,1.0,3,1,1,0,1,1,2.0,2.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.8676718124782865,1.1283651048847558,-0.27259551130057036,-0.6797773106971454,-1.0491920791111617,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.3687152874355457,-1.1559347102263289,-3.104327829617394,-2.3547382944293056,-0.8934248131996299,-1.1504897316868,-1.113343986979815
447,0,42,9,60320,0.0,14,23.0,2,22,13,7,3,3,1.0,3.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.5558522548689022,0.1460020052233984,-0.10006284609306945,-1.0808660195484174,-0.08974426804216784,1.5077151621943201,-0.6201892226844657,2.4478702411181446,3.3564494722225446,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-0.0947518717150079,-0.017727612261845094
586,0,34,3,88470,1.0,16,10.0,3,10,9,6,3,3,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.3201625558062908,-0.6960235087720509,0.49806455853638265,-0.6797773106971454,0.3899796374923291,-0.16465605871734387,0.1557070814399298,0.48850772848886465,2.114727885669848,0.5261877356070683,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
2225,0,42,14,99980,5.0,24,24.0,3,22,4,14,4,4,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.5558522548689022,0.8476899335529394,0.7426274866814979,0.9245775247079423,2.308875259630317,1.636359102264448,0.1557070814399298,2.4478702411181446,0.5625759024789769,2.7690176633849313,1.6245446154992582,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
2824,0,38,5,87890,1.0,11,15.0,4,15,5,11,3,4,4.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.11784484953130571,-0.4153483374402344,0.48574079673584686,-0.6797773106971454,-0.8093301263439133,0.47856364163329607,0.9316033855643254,1.3049087754177313,0.8730062991171511,1.9279564404682328,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
1518,0,29,8,34520,1.0,11,10.0,3,10,0,7,3,3,4.0,3.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.8676718124782865,0.005664419557490206,-0.6482577675651783,-0.6797773106971454,-0.8093301263439133,-0.16465605871734387,0.1557070814399298,0.48850772848886465,-0.6791456840737199,0.8065414765793013,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-1.113343986979815
